entrez_gene_symbol	gene_long_name	interaction_claim_source	interaction_types	drug_name	drug_primary_name
GRIK2	glutamate receptor, ionotropic, kainate 2	DrugBank	antagonist	DB01354	HEPTABARBITAL
GRIK2	glutamate receptor, ionotropic, kainate 2	DrugBank	antagonist	DB01496	BARBITURIC ACID DERIVATIVE
GRIK2	glutamate receptor, ionotropic, kainate 2	DrugBank	antagonist	DB01483	BARBITAL
GRIK2	glutamate receptor, ionotropic, kainate 2	GuideToPharmacologyInteractions	n/a	4181	DOMOIC ACID
GRIK2	glutamate receptor, ionotropic, kainate 2	GuideToPharmacologyInteractions	n/a	4075	[<SUP>3</SUP>H](2S,4R)-4-METHYLGLUTAMATE
GRIK2	glutamate receptor, ionotropic, kainate 2	GuideToPharmacologyInteractions	n/a	4185	DYSIHERBAINE
GRIK2	glutamate receptor, ionotropic, kainate 2	GuideToPharmacologyInteractions	n/a	4231	KAINATE
GRIK2	glutamate receptor, ionotropic, kainate 2	GuideToPharmacologyInteractions	n/a	4317	SYM2081
GRIK2	glutamate receptor, ionotropic, kainate 2	GuideToPharmacologyInteractions	n/a	4085	[<SUP>3</SUP>H]KAINATE
GRIK2	glutamate receptor, ionotropic, kainate 2	GuideToPharmacologyInteractions	n/a	4102	2,4-EPI-NEODYSIHERBAINE
GRIK2	glutamate receptor, ionotropic, kainate 2	GuideToPharmacologyInteractions	n/a	4162	CONCANAVALIN A
GRIK2	glutamate receptor, ionotropic, kainate 2	PharmGKB	n/a	PA449015	CITALOPRAM
PSMB3	proteasome (prosome, macropain) subunit, beta type, 3	MyCancerGenome	other/unknown	BORTEZOMIB	BORTEZOMIB
PSMB3	proteasome (prosome, macropain) subunit, beta type, 3	MyCancerGenome	other/unknown	CARFILZOMIB	CARFILZOMIB
PSMB3	proteasome (prosome, macropain) subunit, beta type, 3	DrugBank	n/a	DB08515	(3AR,6R,6AS)-6-((S)-((S)-CYCLOHEX-2-ENYL)(HYDROXY)METHYL)-6A-METHYL-4-OXO-HEXAHYDRO-2H-FURO[3,2-C]PYRROLE-6-CARBALDEHYDE
PSMB3	proteasome (prosome, macropain) subunit, beta type, 3	DrugBank	n/a	DB07475	N-[(1R)-1-(DIHYDROXYBORYL)-3-METHYLBUTYL]-N-(PYRAZIN-2-YLCARBONYL)-L-PHENYLALANINAMIDE
HSPA1L	heat shock 70kDa protein 1-like	PharmGKB	n/a	PA448785	CARBAMAZEPINE
PLK1	polo-like kinase 1	TTD	inhibitor	DCL000123	GSK461364
PLK1	polo-like kinase 1	TTD	inhibitor	DCL000189	ON 019190.NA
PLK1	polo-like kinase 1	TTD	inhibitor	DCL000128	HMN-214
PLK1	polo-like kinase 1	TTD	inhibitor	DCL000067	BI 2536
PLK1	polo-like kinase 1	TTD	inhibitor	DCL000100	DAP-81
PLK1	polo-like kinase 1	TTD	inhibitor	DCL000148	LC-445
PLK1	polo-like kinase 1	TTD	inhibitor	DCL000267	ZK-THIAZOLIDINONE
PLK1	polo-like kinase 1	TTD	inhibitor	DCL000378	GSK461364
PLK1	polo-like kinase 1	TTD	inhibitor	DCL000180	NMS-1
PLK1	polo-like kinase 1	TTD	inhibitor	DCL000098	CYC-800
PLK1	polo-like kinase 1	TTD	inhibitor	DCL000068	BI 6727
PLK1	polo-like kinase 1	TdgClinicalTrial	n/a	RIGOSERTIB	RIGOSERTIB
PLK1	polo-like kinase 1	TdgClinicalTrial	n/a	PLK-1 INHIBITOR	PLK-1 INHIBITOR
PLK1	polo-like kinase 1	TdgClinicalTrial	n/a	TKM-PLK1	TKM-PLK1
PLK1	polo-like kinase 1	GuideToPharmacologyInteractions	n/a	5666	BI-2536
PLK1	polo-like kinase 1	GuideToPharmacologyInteractions	n/a	5666	BI-2536
PLK1	polo-like kinase 1	TALC	inhibitor	BI-2536	BI-2536
PLK1	polo-like kinase 1	TALC	inhibitor	VOLASERTIB	VOLASERTIB
PLK1	polo-like kinase 1	TALC	inhibitor	GSK461364	GSK461364
PLK1	polo-like kinase 1	TALC	inhibitor	NMS1286937	NMS1286937
PLK1	polo-like kinase 1	DrugBank	n/a	DB06963	3-[3-(3-METHYL-6-{[(1S)-1-PHENYLETHYL]AMINO}-1H-PYRAZOLO[4,3-C]PYRIDIN-1-YL)PHENYL]PROPANAMIDE
PLK1	polo-like kinase 1	DrugBank	n/a	DB06897	3-[3-CHLORO-5-(5-{[(1S)-1-PHENYLETHYL]AMINO}ISOXAZOLO[5,4-C]PYRIDIN-3-YL)PHENYL]PROPAN-1-OL
PLK1	polo-like kinase 1	DrugBank	n/a	DB08059	(1S,6BR,9AS,11R,11BR)-9A,11B-DIMETHYL-1-[(METHYLOXY)METHYL]-3,6,9-TRIOXO-1,6,6B,7,8,9,9A,10,11,11B-DECAHYDRO-3H-FURO[4,3,2-DE]INDENO[4,5-H][2]BENZOPYRAN-11-YL ACETATE
PLK1	polo-like kinase 1	DrugBank	n/a	DB07789	1-[5-METHYL-2-(TRIFLUOROMETHYL)FURAN-3-YL]-3-[(2Z)-5-(2-{[6-(1H-1,2,4-TRIAZOL-3-YLAMINO)PYRIMIDIN-4-YL]AMINO}ETHYL)-1,3-THIAZOL-2(3H)-YLIDENE]UREA
PLK1	polo-like kinase 1	DrugBank	n/a	DB07186	4-(4-METHYLPIPERAZIN-1-YL)-N-[5-(2-THIENYLACETYL)-1,5-DIHYDROPYRROLO[3,4-C]PYRAZOL-3-YL]BENZAMIDE
PLK1	polo-like kinase 1	MyCancerGenome	inhibitor	BI2536	BI2536
PLK1	polo-like kinase 1	MyCancerGenome	inhibitor	NMS-1286937	NMS-1286937
PLK1	polo-like kinase 1	MyCancerGenome	inhibitor	GSK461364	GSK461364
PLK1	polo-like kinase 1	MyCancerGenome	inhibitor	VOLASERTIB	VOLASERTIB
KLK7	kallikrein-related peptidase 7	DrugBank	n/a	DB08038	L-ALANYL-N-[(1S,2R)-1-BENZYL-2-HYDROXYPROPYL]-L-ALANINAMIDE
GSTK1	glutathione S-transferase kappa 1	DrugBank	n/a	DB04700	GLUTATHIONE SULFINATE
GSTK1	glutathione S-transferase kappa 1	DrugBank	n/a	DB00143	GLUTATHIONE
SEC14L3	SEC14-like 3 (S. cerevisiae)	DrugBank	n/a	DB00163	VITAMIN E
RGS2	regulator of G-protein signaling 2, 24kDa	PharmGKB	n/a	PA452233	ANTIPSYCHOTICS
AZGP1	alpha-2-glycoprotein 1, zinc-binding	DrugBank	n/a	DB03721	O-SIALIC ACID
AZGP1	alpha-2-glycoprotein 1, zinc-binding	DrugBank	n/a	DB02944	ALPHA-D-MANNOSE
KCNH5	potassium voltage-gated channel, subfamily H (eag-related), member 5	GuideToPharmacologyInteractions	n/a	2342	QUINIDINE
KCNH5	potassium voltage-gated channel, subfamily H (eag-related), member 5	GuideToPharmacologyInteractions	n/a	2606	LY97241
PRSS3	protease, serine, 3	TdgClinicalTrial	n/a	DERMOLASTIN	DERMOLASTIN
PRSS3	protease, serine, 3	DrugBank	n/a	DB03127	BENZAMIDINE
PRSS3	protease, serine, 3	DrugBank	n/a	DB04369	1,3,2-DIOXABOROLAN-2-OL
PRSS3	protease, serine, 3	DrugBank	n/a	DB04109	[4-(1,3,2-DIOXABOROLAN-2-YLOXY)METHYL]BENZAMIDINE
PRSS3	protease, serine, 3	DrugBank	n/a	DB02585	4-(HYDROXYMETHYL)BENZAMIDINE
PRSS3	protease, serine, 3	DrugBank	n/a	DB02541	4-HYDROXYBUTAN-1-AMINIUM
PRSS3	protease, serine, 3	DrugBank	n/a	DB03129	[3-(1,3,2-DIOXABOROLAN-2-YLOXY)PROPYL]GUANIDINE
PRSS3	protease, serine, 3	DrugBank	n/a	DB02308	4-(1,3,2-DIOXABOROLAN-2-YLOXY)BUTAN-1-AMINIUM
PRSS3	protease, serine, 3	DrugBank	n/a	DB03637	GUANIDINE-3-PROPANOL
RRM2B	ribonucleotide reductase M2 B (TP53 inducible)	DrugBank	inhibitor	DB00242	CLADRIBINE
RRM2B	ribonucleotide reductase M2 B (TP53 inducible)	TdgClinicalTrial	n/a	MOTEXAFIN GADOLINIUM	MOTEXAFIN GADOLINIUM
RRM2B	ribonucleotide reductase M2 B (TP53 inducible)	TdgClinicalTrial	n/a	LOR-2040	LOR-2040
RRM2B	ribonucleotide reductase M2 B (TP53 inducible)	ClearityFoundationClinicalTrial	n/a	GEMCITABINE	GEMCITABINE
RRM2B	ribonucleotide reductase M2 B (TP53 inducible)	ClearityFoundationClinicalTrial	n/a	GEMCITABINE	GEMCITABINE
RRM2B	ribonucleotide reductase M2 B (TP53 inducible)	ClearityFoundationClinicalTrial	n/a	GEMCITABINE	GEMCITABINE
RRM2B	ribonucleotide reductase M2 B (TP53 inducible)	ClearityFoundationClinicalTrial	n/a	GEMCITABINE	GEMCITABINE
RRM2B	ribonucleotide reductase M2 B (TP53 inducible)	ClearityFoundationClinicalTrial	n/a	GEMCITABINE	GEMCITABINE
RRM2B	ribonucleotide reductase M2 B (TP53 inducible)	ClearityFoundationClinicalTrial	n/a	GEMCITABINE	GEMCITABINE
RRM2B	ribonucleotide reductase M2 B (TP53 inducible)	ClearityFoundationClinicalTrial	n/a	GEMCITABINE	GEMCITABINE
RRM2B	ribonucleotide reductase M2 B (TP53 inducible)	ClearityFoundationClinicalTrial	n/a	GEMCITABINE	GEMCITABINE
RRM2B	ribonucleotide reductase M2 B (TP53 inducible)	ClearityFoundationClinicalTrial	n/a	GEMCITABINE	GEMCITABINE
SSTR4	somatostatin receptor 4	TdgClinicalTrial	n/a	DG3173	DG3173
SSTR4	somatostatin receptor 4	GuideToPharmacologyInteractions	n/a	2029	[L-TYR<SUP>8</SUP>]CYN 154806
SSTR4	somatostatin receptor 4	GuideToPharmacologyInteractions	n/a	2079	H-C[CYS-PHE-LAGL(N<SUP>&BETA;</SUP>ME,BENZOYL)-DTRP-LYS-THR-PHE-CYS]-OH
SSTR4	somatostatin receptor 4	GuideToPharmacologyInteractions	n/a	2023	[<SUP>125</SUP>I]LTT-SRIF-28
SSTR4	somatostatin receptor 4	GuideToPharmacologyInteractions	n/a	2004	BIM 23052
SSTR4	somatostatin receptor 4	GuideToPharmacologyInteractions	n/a	2012	DES-AA<SUP>5</SUP>-[D-TRP<SUP>8</SUP>]SRIF
SSTR4	somatostatin receptor 4	GuideToPharmacologyInteractions	n/a	2028	[D-TYR<SUP>8</SUP>]CYN 154806
SSTR4	somatostatin receptor 4	GuideToPharmacologyInteractions	n/a	2008	CST-17
SSTR4	somatostatin receptor 4	GuideToPharmacologyInteractions	n/a	2066	PRL-2915
SSTR4	somatostatin receptor 4	GuideToPharmacologyInteractions	n/a	2007	CORTISTATIN-14
SSTR4	somatostatin receptor 4	GuideToPharmacologyInteractions	n/a	2005	CGP 23996
SSTR4	somatostatin receptor 4	GuideToPharmacologyInteractions	n/a	2082	L-803,087
SSTR4	somatostatin receptor 4	GuideToPharmacologyInteractions	n/a	2013	KE 108
SSTR4	somatostatin receptor 4	GuideToPharmacologyInteractions	n/a	2020	SRIF-28
SSTR4	somatostatin receptor 4	GuideToPharmacologyInteractions	n/a	2022	[<SUP>125</SUP>I]CGP 23996
SSTR4	somatostatin receptor 4	GuideToPharmacologyInteractions	n/a	2069	BIM 23295
SSTR4	somatostatin receptor 4	GuideToPharmacologyInteractions	n/a	2040	BIM 23068
SSTR4	somatostatin receptor 4	GuideToPharmacologyInteractions	n/a	2027	BIM 23627
SSTR4	somatostatin receptor 4	GuideToPharmacologyInteractions	n/a	2026	BIM 23454
SSTR4	somatostatin receptor 4	GuideToPharmacologyInteractions	n/a	7763	ANALOG 32 [PMID:18543899]
SSTR4	somatostatin receptor 4	GuideToPharmacologyInteractions	n/a	2078	&BETA;<SUP>3</SUP>-TETRAPEPTIDE
SSTR4	somatostatin receptor 4	GuideToPharmacologyInteractions	n/a	2019	SRIF-14
SSTR4	somatostatin receptor 4	GuideToPharmacologyInteractions	n/a	3513	NNC269100
SSTR4	somatostatin receptor 4	GuideToPharmacologyInteractions	n/a	2014	L-362,855
SSTR4	somatostatin receptor 4	GuideToPharmacologyInteractions	n/a	2081	H-C[DCYS-PHE-LAGL(N<SUP>&BETA;</SUP>ME,BENZOYL)-DTRP-LYS-THR-PHE-CYS]-OH
SSTR4	somatostatin receptor 4	GuideToPharmacologyInteractions	n/a	2080	H-C[CYS-PHE-LAGL(N<SUP>&BETA;</SUP>ME,BENZOYL)-TRP-LYS-THR-PHE-CYS]-OH
SSTR4	somatostatin receptor 4	GuideToPharmacologyInteractions	n/a	2023	[<SUP>125</SUP>I]LTT-SRIF-28
SSTR4	somatostatin receptor 4	GuideToPharmacologyInteractions	n/a	2060	[<SUP>125</SUP>I]TYR<SUP>11</SUP>-SRIF-14
SSTR4	somatostatin receptor 4	GuideToPharmacologyInteractions	n/a	2024	[<SUP>125</SUP>I]TYR<SUP>10</SUP>-CST14
SSTR4	somatostatin receptor 4	TTD	agonist	DCL000018	CAP-232
ITGA4	integrin, alpha 4 (antigen CD49D, alpha 4 subunit of VLA-4 receptor)	DrugBank	antibody	DB00108	NATALIZUMAB
ITGA4	integrin, alpha 4 (antigen CD49D, alpha 4 subunit of VLA-4 receptor)	DrugBank	inhibitor	DB06822	TINZAPARIN
ITGA4	integrin, alpha 4 (antigen CD49D, alpha 4 subunit of VLA-4 receptor)	TdgClinicalTrial	n/a	R1295	R1295
ITGA4	integrin, alpha 4 (antigen CD49D, alpha 4 subunit of VLA-4 receptor)	TdgClinicalTrial	n/a	VEDOLIZUMAB	VEDOLIZUMAB
ITGA4	integrin, alpha 4 (antigen CD49D, alpha 4 subunit of VLA-4 receptor)	TdgClinicalTrial	n/a	NATALIZUMAB	NATALIZUMAB
ITGA4	integrin, alpha 4 (antigen CD49D, alpha 4 subunit of VLA-4 receptor)	TdgClinicalTrial	n/a	FIRATEGRAST	FIRATEGRAST
ITGA4	integrin, alpha 4 (antigen CD49D, alpha 4 subunit of VLA-4 receptor)	TdgClinicalTrial	n/a	ATL1102	ATL1102
ITGA4	integrin, alpha 4 (antigen CD49D, alpha 4 subunit of VLA-4 receptor)	TTD	antagonist	DCL000528	FIRATEGRAST
ITGA4	integrin, alpha 4 (antigen CD49D, alpha 4 subunit of VLA-4 receptor)	TTD	binder	DPR000001	GSK683699
ITGA4	integrin, alpha 4 (antigen CD49D, alpha 4 subunit of VLA-4 receptor)	TTD	antibody	DAP001094	NATALIZUMAB
ITGA4	integrin, alpha 4 (antigen CD49D, alpha 4 subunit of VLA-4 receptor)	TTD	binder	DCL000441	ATL/TV1102
ITGA4	integrin, alpha 4 (antigen CD49D, alpha 4 subunit of VLA-4 receptor)	TTD	antagonist	DCL000978	SB-683699
ITGA4	integrin, alpha 4 (antigen CD49D, alpha 4 subunit of VLA-4 receptor)	TTD	antagonist	DCL000662	VEDOLIZMAB
ITGA4	integrin, alpha 4 (antigen CD49D, alpha 4 subunit of VLA-4 receptor)	TTD	antagonist	DCL000743	CDP323
ITGA4	integrin, alpha 4 (antigen CD49D, alpha 4 subunit of VLA-4 receptor)	TTD	antagonist	DCL000013	R1295
ITGA4	integrin, alpha 4 (antigen CD49D, alpha 4 subunit of VLA-4 receptor)	TEND	n/a	NATALIZUMAB	NATALIZUMAB
ITGA4	integrin, alpha 4 (antigen CD49D, alpha 4 subunit of VLA-4 receptor)	GuideToPharmacologyInteractions	n/a	6591	NATALIZUMAB
KCNN4	potassium intermediate/small conductance calcium-activated channel, subfamily N, member 4	GuideToPharmacologyInteractions	n/a	2329	CHARYBDOTOXIN-GLU32 ANALOG
KCNN4	potassium intermediate/small conductance calcium-activated channel, subfamily N, member 4	GuideToPharmacologyInteractions	n/a	2332	MAUROTOXIN
KCNN4	potassium intermediate/small conductance calcium-activated channel, subfamily N, member 4	GuideToPharmacologyInteractions	n/a	2334	NITRENDIPINE
KCNN4	potassium intermediate/small conductance calcium-activated channel, subfamily N, member 4	GuideToPharmacologyInteractions	n/a	2331	SENICAPOC
KCNN4	potassium intermediate/small conductance calcium-activated channel, subfamily N, member 4	GuideToPharmacologyInteractions	n/a	2330	CLOTRIMAZOLE
KCNN4	potassium intermediate/small conductance calcium-activated channel, subfamily N, member 4	GuideToPharmacologyInteractions	n/a	2336	TRAM-34
KCNN4	potassium intermediate/small conductance calcium-activated channel, subfamily N, member 4	GuideToPharmacologyInteractions	n/a	2334	NITRENDIPINE
KCNN4	potassium intermediate/small conductance calcium-activated channel, subfamily N, member 4	GuideToPharmacologyInteractions	n/a	2326	RILUZOLE
KCNN4	potassium intermediate/small conductance calcium-activated channel, subfamily N, member 4	GuideToPharmacologyInteractions	n/a	2328	CHARYBDOTOXIN
KCNN4	potassium intermediate/small conductance calcium-activated channel, subfamily N, member 4	GuideToPharmacologyInteractions	n/a	2322	CHLORZOXAZONE
KCNN4	potassium intermediate/small conductance calcium-activated channel, subfamily N, member 4	GuideToPharmacologyInteractions	n/a	707	CA<SUP>2+</SUP>
KCNN4	potassium intermediate/small conductance calcium-activated channel, subfamily N, member 4	GuideToPharmacologyInteractions	n/a	2314	EBIO
KCNN4	potassium intermediate/small conductance calcium-activated channel, subfamily N, member 4	GuideToPharmacologyInteractions	n/a	2324	DC-EBIO
KCNN4	potassium intermediate/small conductance calcium-activated channel, subfamily N, member 4	GuideToPharmacologyInteractions	n/a	2317	NS309
KCNN4	potassium intermediate/small conductance calcium-activated channel, subfamily N, member 4	GuideToPharmacologyInteractions	n/a	2335	SKA-31
KCNN4	potassium intermediate/small conductance calcium-activated channel, subfamily N, member 4	GuideToPharmacologyInteractions	n/a	2328	CHARYBDOTOXIN
KCNN4	potassium intermediate/small conductance calcium-activated channel, subfamily N, member 4	GuideToPharmacologyInteractions	n/a	2333	METHYL 4-[4-CHLORO-3-(TRIFLUOROMETHYL)PHENYL]-6-METHYL-3-OXO-1,4,7-TETRAHYDROISOBENZOFURAN-5-CARBOXYLATE
KCNN4	potassium intermediate/small conductance calcium-activated channel, subfamily N, member 4	TTD	blocker	DAP000491	QUININE
KCNN4	potassium intermediate/small conductance calcium-activated channel, subfamily N, member 4	TTD	blocker	DAP001355	CHARYBDOTOXIN
KCNN4	potassium intermediate/small conductance calcium-activated channel, subfamily N, member 4	TTD	activator	DAP000952	CHLORZOXAZONE
KCNN4	potassium intermediate/small conductance calcium-activated channel, subfamily N, member 4	TTD	blocker	DAP000953	HALOFANTRINE
KCNN4	potassium intermediate/small conductance calcium-activated channel, subfamily N, member 4	TTD	blocker	DCL000445	AVE0118
KCNN4	potassium intermediate/small conductance calcium-activated channel, subfamily N, member 4	TTD	blocker	DCL000276	ICA-17043
KCNN4	potassium intermediate/small conductance calcium-activated channel, subfamily N, member 4	DrugBank	inhibitor	DB00468	QUININE
KCNN4	potassium intermediate/small conductance calcium-activated channel, subfamily N, member 4	DrugBank	inhibitor	DB01159	HALOTHANE
KCNN4	potassium intermediate/small conductance calcium-activated channel, subfamily N, member 4	DrugBank	inhibitor	DB01110	MICONAZOLE
KCNN4	potassium intermediate/small conductance calcium-activated channel, subfamily N, member 4	DrugBank	inhibitor	DB00257	CLOTRIMAZOLE
ACHE	acetylcholinesterase	TdgClinicalTrial	n/a	GALANTAMINE	GALANTAMINE
ACHE	acetylcholinesterase	TdgClinicalTrial	n/a	PHENSERINE	PHENSERINE
ACHE	acetylcholinesterase	TdgClinicalTrial	n/a	RIVASTIGMINE	RIVASTIGMINE
ACHE	acetylcholinesterase	TdgClinicalTrial	n/a	PHYSOSTIGMINE	PHYSOSTIGMINE
ACHE	acetylcholinesterase	TdgClinicalTrial	n/a	HUPERZINE-A	HUPERZINE-A
ACHE	acetylcholinesterase	TdgClinicalTrial	n/a	AMBENONIUM	AMBENONIUM
ACHE	acetylcholinesterase	TdgClinicalTrial	n/a	ITOPRIDE	ITOPRIDE
ACHE	acetylcholinesterase	TdgClinicalTrial	n/a	TACRINE	TACRINE
ACHE	acetylcholinesterase	TdgClinicalTrial	n/a	RECOMBINANT PEGYLATED ACETYLCHOLINESTERASE	RECOMBINANT PEGYLATED ACETYLCHOLINESTERASE
ACHE	acetylcholinesterase	TdgClinicalTrial	n/a	DEMECARIUM BROMIDE	DEMECARIUM BROMIDE
ACHE	acetylcholinesterase	TdgClinicalTrial	n/a	EDROPHONIUM	EDROPHONIUM
ACHE	acetylcholinesterase	TdgClinicalTrial	n/a	NEOSTIGMINE	NEOSTIGMINE
ACHE	acetylcholinesterase	TdgClinicalTrial	n/a	PYRIDOSTIGMINE	PYRIDOSTIGMINE
ACHE	acetylcholinesterase	TdgClinicalTrial	n/a	DEBIO-9902 SR	DEBIO-9902 SR
ACHE	acetylcholinesterase	TdgClinicalTrial	n/a	ACOTIAMIDE	ACOTIAMIDE
ACHE	acetylcholinesterase	TdgClinicalTrial	n/a	LATREPIRDINE	LATREPIRDINE
ACHE	acetylcholinesterase	TdgClinicalTrial	n/a	DONEPEZIL	DONEPEZIL
ACHE	acetylcholinesterase	DrugBank	activator	DB00733	PRALIDOXIME
ACHE	acetylcholinesterase	DrugBank	n/a	DB08357	1-ETHOXY-2-(2-ETHOXYETHOXY)ETHANE
ACHE	acetylcholinesterase	DrugBank	n/a	DB03283	BETA-L-FUCOSE
ACHE	acetylcholinesterase	DrugBank	n/a	DB03359	M-(N,N,N-TRIMETHYLAMMONIO)-2,2,2-TRIFLUORO-1,1-DIHYDROXYETHYLBENZENE
ACHE	acetylcholinesterase	DrugBank	n/a	DB08167	3,7-BIS(DIMETHYLAMINO)PHENOTHIAZIN-5-IUM
ACHE	acetylcholinesterase	DrugBank	n/a	DB08615	2-[4-(DIMETHYLAMINO)PHENYL]-6-HYDROXY-3-METHYL-1,3-BENZOTHIAZOL-3-IUM
ACHE	acetylcholinesterase	DrugBank	n/a	DB02343	3,6,9,12,15-PENTAOXAHEPTADECANE
ACHE	acetylcholinesterase	DrugBank	inhibitor	DB00382	TACRINE
ACHE	acetylcholinesterase	DrugBank	inhibitor	DB00805	MINAPRINE
ACHE	acetylcholinesterase	DrugBank	inhibitor	DB01010	EDROPHONIUM
ACHE	acetylcholinesterase	DrugBank	n/a	DB03128	ACETYLCHOLINE
ACHE	acetylcholinesterase	DrugBank	n/a	DB01364	EPHEDRINE
ACHE	acetylcholinesterase	DrugBank	n/a	DB04021	MF268
ACHE	acetylcholinesterase	DrugBank	n/a	DB04556	3-[(1S)-1-(DIMETHYLAMINO)ETHYL]PHENOL
ACHE	acetylcholinesterase	DrugBank	n/a	DB07846	1S,3AS,8AS-TRIMETHYL-1-OXIDO-1,2,3,3A,8,8A-HEXAHYDROPYRROLO[2,3-B]INDOL-5-YL 2-ETHYLPHENYLCARBAMATE
ACHE	acetylcholinesterase	DrugBank	inhibitor	DB00483	GALLAMINE TRIETHIODIDE
ACHE	acetylcholinesterase	DrugBank	n/a	DB04616	TACRINE(8)-4-AMINOQUINOLINE
ACHE	acetylcholinesterase	DrugBank	n/a	DB02404	1-DEOXY-1-THIO-HEPTAETHYLENE GLYCOL
ACHE	acetylcholinesterase	DrugBank	n/a	DB07756	1-[3-({[(4-AMINO-5-FLUORO-2-METHYLQUINOLIN-3-YL)METHYL]THIO}METHYL)PHENYL]-2,2,2-TRIFLUOROETHANE-1,1-DIOL
ACHE	acetylcholinesterase	DrugBank	n/a	DB02845	METHYLPHOSPHINIC ACID
ACHE	acetylcholinesterase	DrugBank	n/a	DB02825	METHYLPHOSPHONIC ACID ESTER GROUP
ACHE	acetylcholinesterase	DrugBank	n/a	DB01805	MONOISOPROPYLPHOSPHORYLSERINE
ACHE	acetylcholinesterase	DrugBank	inhibitor,antagonist	DB00545	PYRIDOSTIGMINE
ACHE	acetylcholinesterase	DrugBank	n/a	DB07555	1-(2-NITROPHENYL)-2,2,2-TRIFLUOROETHYL]-ARSENOCHOLINE
ACHE	acetylcholinesterase	DrugBank	inhibitor	DB00944	DEMECARIUM
ACHE	acetylcholinesterase	DrugBank	n/a	DB01928	HUPERAINE A
ACHE	acetylcholinesterase	DrugBank	inhibitor	DB00674	GALANTAMINE
ACHE	acetylcholinesterase	DrugBank	n/a	DB04114	3-CHLORO-9-ETHYL-6,7,8,9,10,11-HEXAHYDRO-7,11-METHANOCYCLOOCTA[B]QUINOLIN-12-AMINE
ACHE	acetylcholinesterase	DrugBank	n/a	DB03814	2-(N-MORPHOLINO)-ETHANESULFONIC ACID
ACHE	acetylcholinesterase	DrugBank	n/a	DB04615	(S)-TACRINE(10)-HUPYRIDONE
ACHE	acetylcholinesterase	DrugBank	n/a	DB03005	3,8-DIAMINO-6-PHENYL-5-[6-[1-[2-[(1,2,3,4-TETRAHYDRO-9-ACRIDINYL)AMINO]ETHYL]-1H-1,2,3-TRIAZOL-5-YL]HEXYL]-PHENANTHRIDINIUM
ACHE	acetylcholinesterase	DrugBank	inhibitor	DB01400	NEOSTIGMINE
ACHE	acetylcholinesterase	DrugBank	n/a	DB02673	(4AR,6S,8AR)-11-[8-(1,3-DIOXO-1,3-DIHYDRO-2H-ISOINDOL-2-YL)OCTYL]-6-HYDROXY-3-METHOXY-5,6,9,10-TETRAHYDRO-4AH-[1]BENZOFURO[3A,3,2-EF][2]BENZAZEPIN-11-IUM
ACHE	acetylcholinesterase	DrugBank	inhibitor	DB01199	TUBOCURARINE
ACHE	acetylcholinesterase	DrugBank	product of	DB00122	CHOLINE
ACHE	acetylcholinesterase	DrugBank	n/a	DB03740	2-(ACETYLAMINO)-2-DEOXY-A-D-GLUCOPYRANOSE
ACHE	acetylcholinesterase	DrugBank	n/a	DB07701	1-BENZYL-4-[(5,6-DIMETHOXY-1-INDANON-2-YL)METHYL]PIPERIDINE
ACHE	acetylcholinesterase	DrugBank	n/a	DB04617	(9S)-9-[(8-AMMONIOOCTYL)AMINO]-1,2,3,4,9,10-HEXAHYDROACRIDINIUM
ACHE	acetylcholinesterase	DrugBank	n/a	DB02166	PROPIDIUM
ACHE	acetylcholinesterase	DrugBank	inhibitor	DB01122	AMBENONIUM
ACHE	acetylcholinesterase	DrugBank	n/a	DB07822	(1R)-1,2,2-TRIMETHYLPROPYL (S)-METHYLPHOSPHINATE
ACHE	acetylcholinesterase	DrugBank	n/a	DB04614	(R)-TACRINE(10)-HUPYRIDONE
ACHE	acetylcholinesterase	DrugBank	inhibitor	DB00843	DONEPEZIL
ACHE	acetylcholinesterase	DrugBank	n/a	DB02226	3,8-DIAMINO-6-PHENYL-5-[6-[1-[2-[(1,2,3,4-TETRAHYDRO-9-ACRIDINYL)AMINO]ETHYL]-1H-1,2,3-TRIAZOL-4-YL]HEXYL]-PHENANTHRIDINIUM
ACHE	acetylcholinesterase	DrugBank	inhibitor	DB00981	PHYSOSTIGMINE
ACHE	acetylcholinesterase	DrugBank	inhibitor	DB01245	DECAMETHONIUM
